age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
38,0,244803,1,10,1,0,1,1,0,0,1485,60,1,0
24,5,114230,15,9,0,0,4,1,0,0,0,40,28,1
33,5,188661,15,9,1,13,1,1,0,0,0,50,28,1
48,5,216093,4,13,1,9,1,1,0,0,0,40,28,1
51,5,124963,4,13,1,0,1,1,0,0,0,40,28,0
48,5,85341,15,9,1,13,1,1,0,0,0,40,28,1
43,5,193490,0,4,1,13,1,1,0,0,0,45,28,1
34,5,80058,10,15,0,8,5,1,0,0,0,50,28,1
41,5,139907,6,11,2,13,3,1,0,0,0,30,28,1
51,0,54342,10,15,5,14,3,1,0,27828,0,60,28,0
25,5,188767,15,9,0,13,5,1,0,0,0,40,28,1
20,5,117222,15,9,0,5,5,1,0,0,0,50,28,1
61,0,171831,15,9,1,8,1,1,0,2829,0,45,28,1
35,5,187119,1,10,5,8,3,1,1,0,0,70,28,1
42,6,97277,11,14,5,14,0,1,1,0,0,40,28,1
26,6,219760,15,9,0,5,4,1,0,0,0,16,28,1
46,5,63299,15,9,1,5,1,1,0,0,0,50,28,1
39,4,171482,4,13,0,14,3,1,0,0,0,40,28,0
18,3,344742,13,6,0,10,5,1,0,0,0,40,28,1
29,5,210869,1,10,0,0,5,4,0,0,0,80,28,1
39,5,38312,1,10,3,13,0,1,0,0,0,40,28,0
47,5,119939,15,9,1,13,1,1,0,0,0,40,28,0
40,5,83953,1,10,1,11,1,1,0,0,0,50,28,0
43,4,101383,15,9,1,13,1,1,0,0,0,40,28,0
32,5,204374,15,9,5,9,3,1,0,0,0,40,28,1
31,5,176831,13,6,5,0,4,1,1,0,0,40,28,1
19,3,60688,1,10,0,10,5,1,0,0,0,35,28,1
44,8,251305,2,12,1,2,1,1,0,0,0,40,28,0
46,6,200947,4,13,1,1,1,1,0,0,0,40,28,0
53,1,46704,11,14,1,14,1,1,0,0,0,50,28,0
43,5,119721,4,13,1,8,1,1,0,0,0,40,28,1
41,4,58930,4,13,0,14,3,1,1,0,0,40,28,1
35,5,247750,15,9,4,5,0,4,0,0,0,40,28,1
48,5,67725,4,13,1,0,1,1,0,0,0,45,28,1
28,4,200775,11,14,1,8,2,1,1,0,0,40,28,1
44,5,183542,4,13,4,14,0,1,1,0,0,32,28,1
20,3,25139,1,10,0,10,5,1,1,0,0,40,28,1
51,6,123325,10,15,4,14,3,1,1,0,0,40,28,1
28,5,269786,15,9,0,11,0,1,0,0,0,50,28,1
36,5,51089,4,13,0,13,3,1,0,0,0,60,28,1
28,5,136985,15,9,1,5,1,1,0,0,0,35,28,1
21,5,129350,1,10,0,0,5,1,0,0,0,40,28,1
34,3,35595,4,13,1,10,1,1,0,0,0,30,28,1
36,6,61299,1,10,1,13,1,1,0,0,0,40,28,1
25,3,192321,2,12,0,10,5,1,1,0,0,80,28,1
31,5,257644,15,9,0,14,3,1,0,0,0,43,28,1
44,1,70884,15,9,1,12,1,1,0,0,0,60,28,1
49,6,159726,12,7,5,9,0,1,0,0,0,40,28,1
40,5,174395,15,9,1,13,1,1,0,0,0,40,28,1
64,8,175534,7,16,1,14,1,3,0,0,0,40,4,0
54,6,173050,11,14,1,14,1,1,0,7688,0,40,28,0
27,5,32519,1,10,1,0,1,3,0,0,0,55,30,1
18,5,322999,1,10,0,5,5,1,1,0,0,20,28,1
68,5,148874,5,5,1,13,1,4,0,0,0,44,28,1
64,5,43738,7,16,4,14,3,1,0,0,0,80,28,0
36,5,195385,15,9,1,11,1,0,0,0,0,40,28,1
21,5,149809,15,9,0,12,5,1,0,0,0,24,28,1
22,5,51985,1,10,0,13,5,1,0,0,0,30,28,1
61,5,105384,4,13,1,14,1,1,0,0,0,40,28,1
24,5,137591,1,10,0,0,5,1,0,0,0,10,10,1
49,4,324791,4,13,1,14,1,1,0,0,0,50,28,0
25,5,184303,1,10,2,6,4,1,1,0,0,30,29,1
66,3,314347,15,9,1,10,1,4,0,0,0,40,28,1
29,5,274010,1,10,0,14,3,1,0,0,0,45,28,1
22,5,321031,15,9,0,0,5,4,1,0,0,40,28,1
57,8,313929,1,10,1,14,1,0,0,0,0,40,28,1
41,5,394669,4,13,0,14,3,1,1,0,1741,40,28,1
29,5,152951,15,9,1,13,1,1,0,0,0,40,28,0
20,5,247115,1,10,0,2,0,4,1,0,0,35,28,1
47,5,175958,10,15,1,0,1,1,0,0,0,45,28,0
22,5,109039,15,9,0,8,3,1,1,0,0,55,28,1
59,0,141326,6,11,5,14,3,1,0,0,0,50,28,0
42,4,74334,11,14,1,2,1,0,0,0,0,40,28,0
64,1,47462,1,10,0,14,3,1,1,0,0,35,28,1
29,8,182344,15,9,3,5,0,4,0,0,0,40,28,1
25,4,295912,1,10,0,13,3,1,0,0,0,20,28,1
62,5,311495,1,10,5,8,3,1,1,0,0,40,28,1
44,5,236746,11,14,5,8,3,1,0,10520,0,45,28,0
21,5,187643,15,9,2,5,3,1,1,0,0,40,28,1
60,5,282923,1,10,1,14,1,1,0,7298,0,40,28,0
46,5,501671,13,6,5,3,0,4,0,0,0,40,28,1
44,8,29591,4,13,5,7,3,1,0,0,2258,40,28,0
21,5,301556,15,9,0,5,5,1,1,0,0,19,28,1
18,5,187240,12,7,0,9,5,1,0,0,0,18,28,1
39,5,219483,4,13,1,14,2,1,1,5013,0,32,28,1
33,5,594187,11,14,1,14,1,1,0,0,0,45,28,0
63,5,200474,8,2,5,11,3,1,0,0,0,40,28,1
52,6,152795,15,9,1,1,1,1,0,0,0,52,28,0
17,5,230789,5,5,0,0,5,4,0,0,0,22,28,1
45,0,311231,10,15,1,14,1,1,0,0,1485,50,28,0
31,5,114691,15,9,0,0,5,1,0,0,0,40,28,1
35,5,194591,1,10,1,7,1,1,0,0,0,40,28,1
31,5,114691,15,9,1,3,1,1,0,0,0,40,28,0
51,4,42017,1,10,5,14,3,1,1,0,0,40,28,1
48,6,383384,15,9,1,13,1,1,0,0,0,60,28,1
28,5,29444,15,9,1,9,1,0,0,0,0,40,28,1
42,8,53727,15,9,1,11,1,1,0,0,0,40,36,1
38,5,277022,1,10,5,2,0,1,1,0,0,40,6,1
43,6,113324,4,13,1,14,1,1,0,0,0,40,28,0
30,5,342709,15,9,1,9,1,1,0,0,0,40,28,1
24,5,179203,9,8,0,0,4,1,0,0,0,55,28,1
46,5,251474,4,13,1,8,1,1,0,0,0,60,28,0
50,5,93730,13,6,1,11,1,1,0,0,0,60,28,1
22,5,37894,15,9,2,5,4,1,0,0,0,35,28,1
18,4,272918,15,9,0,2,5,4,0,0,0,15,28,1
53,5,151411,4,13,1,14,1,1,0,0,0,45,28,0
40,5,210648,4,13,1,14,1,1,0,0,0,44,28,0
36,1,347491,7,16,1,14,1,1,0,0,0,35,28,1
32,5,255885,4,13,1,8,1,1,0,0,0,43,28,0
39,5,356838,15,9,0,12,5,1,0,0,0,12,28,1
46,5,216164,15,9,1,9,1,1,0,0,0,40,28,1
26,6,288781,4,13,0,2,3,1,0,0,0,42,28,1
19,5,439779,1,10,0,0,5,1,0,0,0,15,28,1
24,5,161638,15,9,1,3,3,1,1,0,0,40,37,1
28,5,190525,11,14,0,14,5,1,0,0,0,40,28,1
25,6,276249,11,14,0,14,5,1,1,0,0,40,28,1
44,5,147265,1,10,1,8,1,1,0,0,0,40,28,0
38,5,245090,15,9,1,13,1,1,0,0,0,40,25,1
42,4,219682,11,14,5,8,3,1,0,0,0,45,28,1
28,5,392100,15,9,1,13,5,1,0,0,0,40,28,1
36,5,358682,4,13,0,8,4,1,0,0,0,50,36,1
47,5,262244,4,13,0,0,3,4,0,0,0,60,28,0
46,5,171228,15,9,1,3,1,1,0,3411,0,35,3,1
21,6,218445,1,10,0,2,5,1,1,0,0,40,27,1
19,3,182609,15,9,0,10,5,4,1,0,0,25,28,1
35,5,509462,4,13,0,8,3,1,1,0,0,45,28,1
26,5,213258,15,9,1,13,1,1,0,0,0,40,28,1
21,5,118401,1,10,0,5,3,1,1,0,0,30,28,1
67,1,45814,0,4,1,12,1,1,0,0,0,40,28,1
54,5,329733,15,9,0,8,0,1,0,0,0,40,28,0
26,5,29957,11,14,0,7,4,1,0,0,0,25,28,1
51,5,215854,4,13,5,14,3,1,1,0,0,50,28,1
27,5,327766,1,10,5,13,3,1,0,0,0,45,28,1
27,5,405765,15,9,1,13,1,1,0,0,0,40,36,0
39,5,80680,1,10,5,3,5,1,1,0,0,40,28,1
32,5,177792,4,13,5,8,3,1,1,0,0,48,28,0
52,5,273514,15,9,2,13,3,1,0,0,0,40,28,1
21,5,202373,1,10,1,9,1,4,0,0,0,40,28,1
27,6,332785,15,9,0,1,5,1,0,0,0,38,28,1
46,5,149640,0,4,3,11,3,1,0,0,0,45,28,1
42,5,40151,6,11,1,5,1,1,0,0,0,30,28,1
79,0,183686,4,13,1,0,1,1,0,0,0,20,28,0
50,8,32801,4,13,1,8,2,0,1,0,0,40,28,0
19,3,195282,15,9,0,10,5,4,1,0,0,20,28,1
43,8,134026,1,10,0,2,4,1,0,2174,0,40,28,1
51,6,96678,11,14,1,14,1,1,0,0,0,60,28,1
45,5,174533,1,10,1,11,1,1,0,7298,0,50,28,0
65,5,180807,15,9,2,1,3,1,0,991,0,20,28,1
66,5,186324,4,13,1,0,1,1,0,0,0,5,28,0
36,1,257250,6,11,1,12,1,1,0,0,0,99,28,1
26,5,212800,2,12,0,14,5,1,1,0,0,36,28,1
28,5,55360,1,10,0,0,3,4,0,0,0,50,28,1
39,1,195253,10,15,1,14,1,1,0,0,0,45,28,0
43,5,45156,1,10,1,11,1,1,0,0,0,60,28,1
20,5,435469,15,9,0,5,5,1,1,0,0,40,27,1
29,5,231287,1,10,5,7,0,1,0,0,0,40,28,1
32,5,168854,4,13,1,0,1,1,0,0,1848,50,28,0
44,1,185057,4,13,5,8,3,1,1,3325,0,40,28,1
18,3,91670,1,10,0,10,5,3,1,0,0,40,28,1
60,5,165517,1,10,1,9,1,1,0,0,0,40,28,1
34,5,73161,15,9,1,0,1,1,0,0,0,40,28,0
60,5,178792,15,9,4,9,3,1,1,0,0,40,28,1
38,5,32897,12,7,5,0,0,1,1,0,0,40,28,1
29,5,250967,6,11,1,3,1,1,0,0,0,40,28,1
41,5,41901,1,10,0,13,3,1,0,0,1408,40,28,1
49,5,379779,4,13,5,8,3,1,1,0,0,40,28,1
37,5,217838,3,3,2,5,0,1,1,0,0,40,27,1
37,1,137527,7,16,0,14,3,1,1,0,2559,60,28,0
43,5,198965,1,10,1,0,1,1,0,0,0,38,28,0
41,5,70645,11,14,4,14,3,1,1,4650,0,55,28,1
37,5,220644,15,9,5,5,0,4,1,0,0,40,36,1
19,5,175081,5,5,0,13,4,1,0,0,0,60,28,1
29,5,180299,1,10,1,11,1,1,0,0,0,35,28,1
40,1,548664,15,9,1,13,1,1,0,0,0,15,28,1
53,5,278114,0,4,1,8,1,1,0,0,0,40,28,0
27,5,394927,4,13,1,0,1,1,0,0,0,55,28,1
44,1,127482,15,9,1,13,1,1,0,7298,0,50,22,0
29,5,236938,2,12,5,13,0,1,1,0,0,38,28,1
25,5,232991,3,3,1,3,1,2,0,0,0,40,27,1
38,5,34378,15,9,1,0,1,1,0,0,0,55,28,1
48,0,81513,4,13,1,8,1,1,0,0,0,50,28,0
18,5,106780,1,10,0,5,5,1,1,0,0,12,28,1
50,5,178596,15,9,5,13,0,1,0,0,1408,50,28,1
37,5,329026,15,9,1,2,2,1,1,0,0,40,28,0
48,5,26490,4,13,4,5,0,1,1,0,0,20,28,1
50,5,338033,1,10,0,5,3,1,0,0,0,32,28,1
74,3,169303,15,9,1,10,1,1,0,6767,0,6,28,1
24,5,21154,1,10,0,2,5,1,1,0,0,30,28,1
34,5,209449,1,10,1,7,1,4,0,0,0,40,28,0
19,5,389143,1,10,0,0,5,1,0,0,0,40,28,1
39,5,101260,15,9,0,3,5,1,0,0,0,40,28,1
40,5,198270,1,10,5,5,3,1,1,0,0,40,28,1
30,5,45781,15,9,0,2,0,1,1,0,0,40,28,1
27,5,134566,15,9,0,2,3,1,0,0,0,40,28,1
23,3,283806,5,5,5,10,3,1,1,0,0,35,28,1
68,3,286869,0,4,4,10,3,1,1,0,1668,40,36,1
46,5,422813,1,10,1,2,1,1,0,0,0,40,28,0
24,6,103277,4,13,0,14,5,1,1,0,0,50,28,1
18,5,201871,9,8,0,5,5,1,0,0,0,20,28,1
50,1,167728,7,16,1,14,1,1,0,0,0,60,28,0
42,5,211517,12,7,1,3,1,1,0,0,0,40,28,1
42,5,118212,5,5,1,11,1,1,0,0,0,40,28,1
37,5,259846,6,11,1,2,1,1,0,3471,0,40,28,1
57,5,98926,1,10,4,7,3,1,1,0,0,16,28,1
27,5,207352,4,13,1,7,1,3,0,0,0,40,26,0
31,5,206609,13,6,1,3,1,1,0,0,0,40,28,1
34,6,104509,11,14,2,14,0,1,1,0,0,40,28,1
55,1,170350,15,9,5,5,4,1,1,0,0,40,28,1
56,5,183884,12,7,1,3,1,1,0,0,0,40,28,1
36,4,110964,4,13,1,14,2,1,1,0,1672,38,28,1
35,4,154410,1,10,0,12,5,1,0,0,0,40,28,1
63,3,257659,11,14,0,10,3,1,1,0,0,3,28,1
28,5,274679,11,14,0,14,3,1,0,0,0,50,28,1
38,5,252662,4,13,5,8,3,1,0,0,0,40,28,1
30,0,356689,15,9,1,9,1,1,0,0,0,60,28,1
18,5,205218,1,10,0,5,5,1,1,0,0,20,28,1
35,5,241306,6,11,1,7,1,1,0,0,0,40,28,0
53,5,139127,15,9,5,5,3,1,1,0,0,40,28,1
46,5,175625,10,15,5,14,0,1,1,0,0,40,28,1
45,5,206459,1,10,1,2,1,1,0,0,0,40,28,1
35,5,176123,13,6,1,5,1,3,0,0,0,60,26,1
41,5,111483,15,9,0,2,5,1,0,0,0,40,28,1
60,1,106118,15,9,1,0,1,1,0,0,0,70,28,0
18,5,77845,1,10,0,2,5,1,0,0,1602,15,28,1
19,5,162094,15,9,0,3,5,1,0,0,0,40,28,1
24,5,216469,15,9,1,3,1,1,0,0,1579,50,28,1
56,6,381965,4,13,1,14,1,1,0,15024,0,40,28,0
28,5,145284,15,9,5,11,3,1,0,0,0,70,28,1
29,5,242482,15,9,0,5,3,1,0,0,0,32,28,1
35,1,160192,1,10,0,13,5,1,0,0,0,40,28,1
27,3,280699,1,10,0,10,0,1,1,0,0,40,28,1
55,5,175942,7,16,1,14,1,1,0,0,1977,55,36,0
18,5,156950,15,9,0,2,5,1,0,0,0,35,28,1
53,5,215572,15,9,0,13,3,1,0,0,0,40,28,1
26,5,173593,11,14,1,3,1,1,0,0,0,20,31,1
55,5,193374,1,10,1,7,1,1,0,0,0,40,28,0
45,6,334039,1,10,1,8,1,1,0,0,0,40,28,0
28,5,337664,15,9,0,3,5,1,0,0,0,40,28,1
32,5,113504,4,13,1,8,1,1,0,0,0,40,28,0
27,5,177072,15,9,0,9,5,1,0,0,0,40,28,1
35,5,174503,15,9,5,13,3,1,1,0,0,40,28,1
36,5,214807,15,9,5,9,0,1,1,0,0,37,28,1
41,5,222596,4,13,1,0,1,1,0,15024,0,45,28,0
23,5,100345,4,13,0,0,5,1,0,0,0,20,28,1
22,5,409230,9,8,0,11,4,1,0,0,0,40,28,1
36,1,112497,10,15,5,14,0,1,0,25236,0,40,28,0
65,0,115922,4,13,1,8,1,1,0,0,0,40,28,0
59,3,375049,15,9,1,10,1,1,0,0,0,41,28,0
25,5,243560,15,9,0,0,5,1,1,0,0,40,6,1
33,6,182971,1,10,1,1,1,1,0,0,1887,40,28,0
31,5,127215,1,10,1,0,1,1,0,0,0,40,28,1
50,4,276241,4,13,1,8,1,1,0,0,0,40,28,0
49,4,175109,1,10,1,14,1,1,0,0,0,50,28,0
43,5,498079,4,13,5,8,0,1,1,0,0,40,28,1
23,8,344394,1,10,1,2,4,1,1,0,0,40,28,1
34,5,99872,11,14,1,8,1,3,0,3103,0,40,26,0
23,5,245302,1,10,5,0,5,4,1,0,0,40,28,1
63,5,43313,13,6,1,13,1,1,0,0,0,40,28,1
33,5,188467,15,9,0,12,3,1,0,0,0,40,28,1
51,0,351278,4,13,5,12,0,1,0,0,0,50,28,1
31,5,182246,15,9,5,13,3,1,0,0,0,45,28,1
32,5,79870,1,10,1,8,5,1,1,2597,0,40,7,1
48,3,353824,1,10,1,10,1,1,0,0,0,40,36,0
31,5,387116,1,10,0,2,3,4,1,0,0,36,11,1
47,5,34248,6,11,1,0,1,1,0,0,0,40,28,0
54,4,198741,1,10,1,1,1,1,0,0,0,40,28,0
23,5,32950,1,10,0,0,3,1,0,0,0,40,28,1
34,5,381153,15,9,1,8,1,1,0,0,0,40,28,0
46,5,100067,12,7,1,5,2,4,1,0,0,35,28,0
34,5,208785,2,12,5,0,3,1,0,0,0,50,28,0
31,5,61559,15,9,0,5,3,1,0,0,0,50,28,1
41,5,176452,15,9,1,7,1,1,0,0,0,40,24,1
41,3,128700,15,9,0,10,5,1,1,0,0,40,28,1
27,1,328518,6,11,0,14,4,1,0,0,0,30,28,1
30,3,201196,12,7,0,10,5,4,1,0,0,40,28,1
23,5,378546,1,10,0,13,5,1,0,0,0,40,28,1
24,6,212210,2,12,0,2,5,1,1,0,0,20,36,1
59,8,178660,2,12,1,2,1,1,0,0,0,40,28,1
56,5,235826,15,9,1,13,1,1,0,5013,0,40,28,1
35,1,22641,15,9,1,11,1,0,0,0,0,40,28,1
59,5,316027,15,9,1,5,1,1,0,0,0,45,1,1
47,5,431515,6,11,1,13,1,1,0,0,0,40,28,0
51,1,149770,15,9,5,0,3,1,1,0,0,44,28,1
42,5,165916,4,13,5,2,0,1,1,0,0,45,28,1
29,8,107411,1,10,3,2,5,1,1,0,0,40,28,1
23,5,217961,15,9,0,13,0,1,0,0,0,45,34,1
43,1,350387,15,9,1,13,1,1,0,0,0,60,28,1
46,5,325372,1,10,1,8,1,1,0,0,0,40,28,1
30,5,156718,1,10,2,2,3,1,1,0,0,40,28,1
23,5,216472,1,10,0,7,5,1,1,0,0,20,28,1
29,4,106972,11,14,0,14,3,1,1,0,0,35,28,1
33,5,131934,15,9,5,8,3,1,1,0,0,45,28,1
33,6,365908,15,9,1,5,1,4,0,2105,0,40,28,1
46,6,359193,1,10,5,2,0,1,1,0,0,45,28,1
35,5,261012,1,10,3,2,3,4,1,0,0,40,28,1
36,5,272944,4,13,1,8,1,1,0,0,1887,40,28,0
25,5,113654,15,9,2,8,0,1,1,0,0,37,28,1
35,5,218955,4,13,1,0,1,1,0,0,0,40,28,1
30,5,115963,0,4,0,3,0,1,0,0,0,42,28,1
39,5,80638,1,10,1,5,1,3,0,0,0,84,28,0
37,5,147258,1,10,1,13,1,1,0,0,0,55,28,1
22,5,214635,15,9,0,3,3,1,0,0,0,42,28,1
25,5,200318,15,9,1,11,1,1,0,0,0,60,28,1
50,5,138270,15,9,1,0,2,4,1,0,0,40,28,1
64,8,388594,10,15,1,14,1,1,0,15024,0,45,36,0
33,5,103435,6,11,2,14,3,1,0,0,0,45,28,1
59,0,133201,3,3,1,12,1,1,0,0,0,40,35,1
24,5,175183,15,9,0,2,3,1,1,0,0,40,28,1
41,5,99870,4,13,1,0,1,1,0,0,0,55,28,1
38,3,107479,5,5,0,10,5,1,1,0,0,12,28,1
60,5,113440,4,13,5,8,5,1,0,0,0,60,28,1
19,5,85690,15,9,0,3,0,1,0,0,0,30,28,1
23,5,45713,1,10,0,13,4,1,0,0,0,40,28,1
57,0,376230,11,14,1,0,1,1,0,99999,0,40,28,0
36,5,145576,11,14,1,2,1,1,0,0,1977,40,7,0
17,3,67808,13,6,0,10,5,1,0,0,0,40,28,1
24,5,113936,4,13,0,14,5,1,0,0,0,40,28,1
32,5,158291,15,9,1,13,1,1,0,0,0,50,28,0
27,5,193898,4,13,1,0,1,1,0,0,0,45,28,0
43,5,191982,6,11,0,2,5,1,1,0,0,55,28,1
21,3,72953,1,10,0,10,5,1,0,0,0,40,28,1
54,5,271160,6,11,4,8,3,1,1,0,0,40,28,1
22,5,33087,15,9,1,12,1,1,0,0,0,45,28,1
29,5,106153,15,9,0,13,3,1,0,0,0,50,28,1
22,5,29444,9,8,0,12,3,0,0,0,0,50,28,1
37,5,105021,4,13,1,0,1,1,0,0,0,50,28,0
38,1,239045,7,16,1,14,1,1,0,0,0,50,28,0
34,5,94413,1,10,1,9,1,1,0,0,0,40,28,1
45,5,20534,1,10,1,3,1,1,0,0,0,84,28,0
28,5,350254,8,2,0,6,3,1,1,0,0,40,27,1
68,5,194746,7,16,5,14,3,1,1,0,0,40,1,1
36,5,269042,15,9,1,3,1,3,0,0,0,40,2,1
20,5,447488,5,5,0,5,0,1,0,0,0,30,27,1
24,5,267706,1,10,0,13,5,1,1,0,0,45,28,1
38,5,198216,1,10,5,8,0,1,1,0,0,40,28,1
32,5,227931,4,13,0,8,3,1,1,0,0,40,28,1
34,5,252646,1,10,1,14,1,1,0,7298,0,50,28,0
47,5,223342,15,9,4,2,3,1,1,2174,0,40,22,1
28,5,181776,4,13,0,5,3,1,1,0,0,50,28,1
32,5,132601,10,15,1,14,1,1,0,0,0,40,28,0
58,5,205410,15,9,1,3,1,1,0,0,0,40,28,1
64,0,185912,10,15,1,14,1,1,0,99999,0,35,28,0
38,5,292570,1,10,0,0,5,1,1,0,0,50,28,1
43,5,76460,15,9,0,2,3,1,1,0,0,40,28,1
28,5,295163,9,8,5,12,3,1,0,0,0,40,28,1
21,5,27255,1,10,0,2,5,1,0,0,0,40,36,1
23,5,69847,4,13,0,14,5,3,1,0,0,20,28,1
25,5,104993,5,5,0,9,5,4,0,2907,0,40,28,1
41,5,322980,15,9,2,2,3,4,0,2354,0,40,28,1
24,3,390608,15,9,0,10,3,1,1,0,0,36,28,1
41,5,317539,1,10,1,13,1,4,0,0,0,40,28,1
27,5,195678,4,13,1,14,1,1,0,0,0,40,28,1
54,5,466502,0,4,4,5,0,1,0,0,0,30,28,1
28,6,220754,15,9,2,11,5,1,1,0,0,25,28,1
29,5,202878,0,4,1,12,1,1,0,0,2042,40,28,1
36,5,343476,15,9,5,13,3,1,0,0,0,30,28,1
41,0,93227,4,13,1,8,1,3,0,0,1977,60,5,0
60,1,38622,1,10,1,8,1,1,0,0,0,40,28,1
34,4,173730,11,14,1,8,1,1,0,0,0,38,28,1
32,5,178623,15,9,0,5,3,4,1,0,0,40,36,1
27,5,300783,1,10,1,0,2,1,1,0,0,42,28,0
60,5,224644,13,6,1,0,1,1,0,0,0,40,28,1
39,5,191502,6,11,1,13,1,1,0,0,0,40,28,1
59,5,61885,9,8,5,11,4,4,0,0,0,35,28,1
34,1,213887,7,16,1,14,1,1,0,0,0,32,31,0
36,5,331395,6,11,1,8,1,1,0,0,0,40,28,1
54,5,145098,1,10,1,0,1,1,0,0,0,40,28,0
48,5,123075,6,11,1,7,1,1,0,0,0,40,28,0
19,5,216804,0,4,0,5,5,1,0,0,0,33,28,1
40,5,188291,10,15,1,14,1,1,0,0,0,40,28,0
25,5,33610,15,9,0,9,3,1,0,0,0,45,28,1
39,5,234901,2,12,2,2,0,1,0,0,0,40,28,1
34,1,349148,1,10,1,13,1,1,0,0,0,40,28,1
30,5,168443,15,9,2,5,0,1,1,0,0,30,28,1
43,5,211860,15,9,0,5,0,4,1,0,0,24,28,1
35,5,193961,4,13,1,14,1,3,0,0,0,40,38,0
36,6,52532,7,16,1,14,1,1,0,0,1887,50,28,0
59,1,75804,15,9,1,12,1,1,0,0,0,65,28,0
33,1,176185,15,9,1,13,1,1,0,0,0,40,28,1
22,5,306779,1,10,0,9,5,1,0,0,0,50,28,1
48,5,265192,15,9,1,13,1,1,0,0,0,45,28,1
54,5,139347,15,9,4,2,0,1,1,0,0,40,28,1
49,5,107682,1,10,5,2,3,1,1,0,0,38,28,1
37,5,34173,4,13,0,7,3,1,1,0,0,40,28,1
45,5,128378,15,9,1,3,1,4,0,0,0,40,28,1
51,0,195638,1,10,2,0,3,1,1,0,0,40,28,1
46,5,59287,1,10,1,13,1,1,0,0,0,40,28,1
31,1,162442,4,13,1,8,2,1,1,0,0,40,28,0
29,3,350603,13,6,0,10,5,1,1,0,0,38,28,1
39,5,344743,1,10,1,2,5,4,1,0,0,50,28,0
35,5,112077,15,9,1,9,1,1,0,5013,0,40,28,1
26,5,176795,4,13,0,2,5,1,1,0,0,40,28,0
51,5,137815,1,10,1,2,1,1,0,7298,0,40,28,0
31,5,309620,11,14,1,14,1,3,0,0,0,6,30,1
39,5,336880,15,9,1,3,1,1,0,0,0,40,28,0
26,5,206600,12,7,0,5,4,1,0,0,0,30,27,1
25,5,193051,4,13,1,7,1,1,0,0,0,35,28,1
61,8,229062,1,10,1,2,1,1,0,0,1887,40,28,0
49,5,62793,15,9,5,0,5,1,1,0,0,40,28,1
53,5,264939,4,13,0,14,3,1,1,0,0,45,27,1
52,5,370552,14,1,1,3,1,1,0,0,0,40,29,1
52,5,163678,15,9,1,11,1,1,0,0,0,55,28,1
74,3,89667,4,13,4,10,3,2,1,0,0,35,28,1
50,5,558490,15,9,5,2,3,4,0,0,0,40,28,1
29,5,124680,4,13,0,0,3,1,1,13550,0,35,28,0
76,5,208843,0,4,4,1,3,1,0,0,0,30,28,1
19,5,95078,15,9,0,2,5,1,1,0,0,15,28,1
25,5,169679,15,9,1,11,1,1,0,0,0,40,28,1
45,5,101320,15,9,5,2,0,1,1,0,0,40,28,1
34,5,168906,2,12,5,2,5,1,1,0,0,35,28,1
20,5,212582,1,10,0,5,5,1,1,0,0,16,28,1
66,3,170617,11,14,4,10,3,1,0,0,0,6,28,1
63,3,170529,4,13,1,10,2,4,1,0,0,45,28,1
27,5,99897,1,10,1,7,1,1,0,0,0,40,28,1
41,5,104892,1,10,1,2,1,1,0,2829,0,40,28,1
43,5,175224,15,9,1,5,1,1,0,0,0,60,25,1
23,5,149704,15,9,0,2,5,1,1,0,0,40,28,1
37,8,214542,1,10,5,2,0,4,1,0,0,40,28,1
31,5,167319,4,13,1,8,1,1,0,0,0,40,28,1
33,4,43716,1,10,1,13,1,1,0,0,0,4,28,1
28,5,191935,2,12,0,0,5,1,0,0,0,20,28,1
70,3,158642,15,9,4,10,3,1,1,2993,0,20,28,1
35,5,338611,1,10,5,2,0,1,1,0,0,40,28,1
41,5,136419,2,12,1,7,1,1,0,0,0,75,28,0
17,5,72321,12,7,0,5,4,1,1,0,0,12,28,1
41,6,189956,4,13,1,14,2,4,1,0,0,40,28,0
44,5,403782,6,11,5,0,3,1,0,0,0,45,28,1
47,5,456661,0,4,1,13,1,1,0,0,0,40,27,1
24,5,279041,15,9,0,9,5,4,0,0,0,40,28,1
38,1,65716,6,11,5,5,0,1,1,0,0,40,28,1
34,5,189809,1,10,1,8,1,4,0,0,0,52,11,1
62,6,223637,15,9,5,5,3,4,1,0,0,35,28,1
27,6,199343,15,9,1,2,1,1,0,0,0,38,28,1
59,5,139344,1,10,1,2,2,1,1,0,0,40,28,0
35,5,119098,11,14,1,8,1,1,0,0,0,40,28,1
38,5,195025,15,9,2,5,0,4,1,0,0,32,28,1
28,5,186720,1,10,0,5,5,1,1,0,0,50,28,1
28,5,328923,15,9,0,2,4,1,1,0,0,38,28,1
59,4,159472,5,5,1,11,1,1,0,0,0,40,28,1
42,5,138662,1,10,2,2,5,1,1,0,0,40,28,1
54,6,286342,11,14,0,14,3,1,1,0,0,32,28,0
39,5,181705,15,9,1,14,1,1,0,0,0,45,28,1
41,5,193882,4,13,1,12,1,1,0,0,0,40,28,1
43,5,216497,4,13,5,2,0,1,1,0,0,40,0,1
32,0,124919,4,13,1,5,1,3,0,0,0,50,41,0
62,5,109463,1,10,2,0,0,1,1,0,1617,33,28,1
58,5,256274,15,9,5,2,3,1,1,0,0,40,28,1
